# eventIndex trackIndex extX(cm) extY(cm) extZ(cm) extPx(MeV/c) extPy(MeV/c) extPz(MeV/c) reduced-chi2
941 0 -26.728918 44.050461 26.178404 -95.072098 31.694114 -26.819661 1.087946
948 0 -41.594498 -30.698847 -27.959766 -10.554169 -103.100888 14.744188 0.992545
949 0 -50.963177 -6.691968 5.098062 -40.450342 -91.660187 -28.941851 0.949381
950 0 -19.725505 47.262493 34.416809 -102.542646 17.925046 -9.173672 1.418778
951 0 45.697560 -24.523121 -17.543225 99.778749 14.041979 26.932741 0.984804
953 0 -51.486672 5.010301 -8.880006 -85.330904 -58.203965 13.353022 1.198275
954 0 -6.133505 -50.732661 4.299753 79.930037 -61.497234 26.883783 1.097766
959 0 3.815959 -51.585579 20.874702 70.375830 -64.920880 -26.571665 0.992539
960 0 -45.054197 24.444790 1.098311 -86.423010 -51.603273 -25.567502 0.991595
961 0 33.163872 -39.443672 -27.774818 103.108220 -0.134067 11.363602 0.883260
964 0 -26.692001 43.697930 23.782649 -101.163156 14.615596 -19.917903 1.205961
970 0 9.853582 50.422702 -46.832126 -78.839548 67.075305 -11.247419 0.565769
971 0 -37.216965 35.842800 20.312980 -101.310126 12.242874 20.562287 0.869427
973 0 23.401142 45.546007 -28.969453 -59.970614 84.937640 -7.391675 0.864745
975 0 -50.851025 -5.124137 12.490844 -31.859118 -92.641465 -35.708535 0.904949
978 0 45.468227 -24.148880 -43.766300 98.557107 33.612639 -5.728851 1.077573
980 0 -42.437287 29.003259 -41.743041 -96.644633 -34.922417 -19.318370 1.247085
986 0 -21.602027 -46.971825 5.201159 34.906033 -96.548133 18.365378 0.844126
990 0 -43.898990 27.126262 -6.223377 -101.911813 -15.388001 -19.420777 0.767429
992 0 -51.256441 3.194250 16.825034 -70.813321 -75.621478 10.402143 1.113993
993 0 -3.318302 -51.232678 31.909263 90.396725 -50.467346 -15.004211 1.063372
997 0 12.978458 50.107585 -3.748470 -41.516695 94.944984 15.207758 0.878435
998 0 -39.031345 33.581486 20.884914 -102.863751 9.606222 3.335858 1.026901
1003 0 46.532913 21.986278 31.191505 17.292902 102.248475 2.271995 0.933949
1008 0 -50.855273 -7.097476 13.771839 -42.347237 -86.865023 -38.652167 0.707651
1009 0 -28.061787 42.786762 -16.748182 -101.152651 2.315653 -21.400239 0.909415
1010 0 34.055310 -38.653675 12.883814 95.868111 10.259901 -40.429063 0.986919
1011 0 -44.849839 -25.308433 26.343768 -11.559343 -88.084854 55.988055 1.159842
1013 0 42.054923 -29.773662 42.235781 92.411906 37.351139 33.127576 1.223063
1014 0 -36.460441 36.134612 19.689636 -99.331170 -30.920208 4.951084 1.168134
1016 0 51.256888 -2.855779 -18.438168 47.751147 78.234524 -50.524231 0.747397
1018 0 49.850208 12.160786 0.807813 40.720653 91.079175 30.274175 1.094790
1027 0 47.875193 -18.726641 -40.754685 85.131690 58.684468 -16.355563 0.850792
1028 0 -49.626673 12.679464 -33.769939 -85.922129 -56.211717 -21.633253 1.015732
1035 0 -21.557738 46.861199 -37.890339 -101.916499 22.370113 -5.833801 0.842507
1037 0 31.907127 40.303350 30.233292 -25.773596 94.068147 39.565906 1.288295
1041 0 -40.142968 31.452343 -12.658323 -82.567461 -29.667277 26.788408 1.091206
1044 0 -28.991104 -42.787884 32.918609 -5.275200 -104.631275 6.424602 0.868196
1050 0 1.983868 -51.367813 11.254090 76.229058 -69.978558 19.690545 1.336710
1056 0 -13.020643 -49.568942 17.583622 71.598835 -67.743488 26.885124 0.804411
1057 0 14.410753 -49.830410 -14.603291 80.291107 -62.815107 23.905415 0.843463
1059 0 46.101329 -23.634941 14.247709 98.679222 25.985630 28.771458 0.868220
1069 0 25.723368 44.254688 3.374733 -31.231511 98.453052 -10.498847 0.906369
1071 0 -5.669628 51.056873 27.157207 -77.854939 55.174902 42.813350 1.194522
1072 0 -37.834503 -34.866469 21.030069 1.762600 -101.302199 -26.991364 1.003504
1073 0 25.289573 -44.528988 -7.973631 100.626647 -9.815375 -27.557733 1.176063
1075 0 50.791306 -9.340196 2.068876 78.225091 62.718533 27.164523 0.877412
1076 0 -50.076961 10.707199 13.624939 -60.431514 -80.896638 24.568286 0.915657
1077 0 -39.811207 -32.070696 22.077836 -21.119954 -100.566052 22.900295 1.147271
1081 0 21.606613 -46.940145 -19.077808 87.469541 -52.911967 -19.754147 1.326142
1083 0 -32.346919 39.573223 29.343713 -96.764699 -16.910644 34.583252 0.907733
1085 0 3.446728 51.203980 21.854826 -76.414689 66.668868 -26.273517 0.796004
1087 0 51.222572 -5.870903 11.301418 71.749508 74.923173 11.519603 0.935831
1092 0 -18.028925 -48.314174 -20.973865 39.020121 -83.460160 -50.016154 0.955597
1094 0 -42.132194 -29.564193 15.364360 -7.856996 -92.013709 49.498267 0.886672
1104 0 51.133575 -7.277271 -5.695100 92.656836 46.280064 -11.108855 0.775932
1110 0 45.971563 -23.238671 -46.430797 85.688606 52.404296 -27.941570 1.006379
1117 0 5.263974 -51.436367 -50.107296 67.586593 -76.988272 -20.914949 1.131975
1118 0 -47.033001 -20.402976 -5.322152 0.450120 -101.696886 -27.744804 0.973238
1121 0 -39.926277 32.009830 -4.857893 -91.523603 -45.193955 -21.036627 0.936391
1123 0 -4.844648 -51.268574 -45.185898 55.287141 -87.602288 -10.366543 1.109500
1124 0 45.213713 -23.982749 8.053098 90.095356 43.152507 -29.844204 1.082539
1125 0 -14.170843 49.554063 20.602283 -84.668301 53.540166 -29.008215 1.057927
1126 0 23.750478 45.618592 25.951819 -50.811894 83.849162 37.254088 0.942780
1131 0 51.351931 0.456970 -32.741722 67.025803 79.272233 -12.383638 0.837591
1133 0 21.405627 46.726740 30.870674 -60.541827 84.029414 18.518340 0.881437
1137 0 30.676590 -41.433243 33.746689 97.090356 -34.355033 7.127588 0.946476
1138 0 6.554885 50.799273 10.139378 -60.321476 81.358112 -27.166253 1.042728
1152 0 -25.121812 45.020530 -22.442091 -96.222237 28.728941 30.355420 0.867446
1160 0 -11.612424 -50.295540 -23.536428 39.743874 -88.378243 -40.983573 1.047867
1165 0 51.281525 0.496561 -34.223246 63.715212 77.140026 -27.898759 0.794570
1167 0 7.244797 50.998474 20.466706 -59.418786 73.699497 41.331250 0.998784
1169 0 14.905498 -49.187797 28.086488 100.370713 -26.511649 -9.979451 1.009897
1170 0 49.199258 -15.688403 4.579548 83.988942 60.006145 -9.191126 1.035963
1172 0 -19.395836 -47.450790 -48.256878 64.046822 -80.078423 -10.672483 0.737315
1176 0 -51.344912 4.724696 -16.098009 -61.869025 -82.519792 16.719934 0.881969
1181 0 51.410615 -1.928588 -32.136761 65.813467 79.071872 5.983035 1.321647
1184 0 49.316318 15.086466 -19.306633 42.861659 94.148554 17.256424 0.978907
1188 0 46.753986 21.398527 -22.677436 21.539073 99.303864 -23.476753 0.913066
1189 0 -35.876526 -36.512004 -39.991087 10.773426 -97.817816 -35.680167 0.921901
1195 0 51.398592 -4.441814 -4.763775 74.770443 71.139112 -10.791423 1.098235
1201 0 -51.367187 4.117925 15.645758 -66.713534 -79.225637 8.651230 1.110368
1205 0 -49.087422 -15.942891 -10.310515 -36.323689 -94.788037 27.291818 1.103429
1206 0 -16.874635 48.378250 -43.052769 -84.903680 12.739842 -1.690602 1.319119
1207 0 51.348461 6.750159 -11.816633 68.877406 69.327235 37.351903 1.013567
1209 0 -39.843080 32.621998 12.899375 -103.676595 -11.943871 5.348060 1.047816
1210 0 -51.299470 2.667129 -6.711657 -69.059461 -77.367485 -10.907125 1.000818
1216 0 -46.348571 -22.813079 -6.289239 -40.939670 -91.323979 -27.951151 0.786455
1220 0 38.956414 34.087427 -30.702982 11.254800 97.073629 -36.787238 0.893046
1222 0 -46.864319 -20.348131 4.366197 -10.260017 -99.417776 -27.822271 1.008458
1224 0 -28.348720 -43.319055 22.808651 24.928750 -99.864066 -4.348788 0.870591
1226 0 51.587552 -4.383402 -21.381099 76.649904 64.403147 29.535765 0.819711
1231 0 -5.759337 51.029618 -32.514271 -86.675219 58.134049 4.800457 1.034717
1234 0 -49.131259 -14.158244 16.492609 -17.759843 -81.947826 63.491471 0.878530
1237 0 -20.180608 -47.389663 11.802293 58.132611 -84.414221 -19.466477 0.842625
1242 0 25.912936 -44.311409 14.483537 100.951388 -24.875017 -21.477761 0.841832
1244 0 -46.125401 23.391977 18.280320 -95.306873 -31.980492 -29.607963 1.030665
1245 0 51.034747 4.870478 -26.416163 44.455897 93.171157 4.840181 0.781366
1252 0 28.042328 43.147777 6.577332 -36.690213 93.046993 3.757957 1.035812
1254 0 -2.235227 51.747527 -1.476318 -61.107047 82.856506 -4.037641 0.972384
1259 0 4.262233 51.198922 28.960554 -82.690984 50.691660 40.577553 0.770025
1261 0 36.712074 35.862199 -43.751957 -20.591294 102.737449 -5.752381 0.805266
1262 0 3.880582 -51.157309 -37.250052 79.046026 -60.215890 -27.244391 1.129891
1263 0 33.250519 39.268548 40.592178 -11.124154 103.185214 8.843491 0.927563
1265 0 21.472797 46.692632 26.828884 -35.970841 96.923880 15.452350 0.956085
1266 0 -11.928056 -50.073251 3.794812 66.549651 -77.760518 -23.266554 1.051286
1270 0 -2.271130 51.305724 -1.333949 -84.462009 60.130686 -11.129348 0.732139
1276 0 -47.448876 -20.367587 13.226955 -36.979526 -79.744793 55.240553 0.899029
1277 0 45.885658 -22.492598 -13.674923 77.808365 65.983750 -24.411872 0.930131
1279 0 8.820274 -51.067082 -0.088191 76.296523 -70.174128 11.228315 1.094218
1283 0 21.224979 -46.952427 -26.853653 88.849761 -50.801560 -4.088189 1.015451
1291 0 25.277941 44.936004 -1.211258 -16.912755 102.026850 16.396962 1.048139
1301 0 51.495113 5.170105 38.977704 76.808199 70.107125 7.672178 1.009181
1304 0 50.953920 6.317383 -31.852116 43.977134 90.805478 -26.800359 1.226270
1305 0 -47.246908 -20.478640 2.868169 -30.457066 -98.549776 16.055739 1.137135
1309 0 -26.912536 44.002994 -39.339321 -97.042166 26.854487 -30.828632 0.772040
1312 0 32.791142 -39.598633 8.871640 90.016849 -5.082411 54.659322 0.942689
1315 0 26.524922 -44.155375 -1.159306 100.815453 -9.473724 28.650520 0.995424
1319 0 47.569401 -18.828653 0.142450 76.227382 68.003207 23.656188 0.745942
1320 0 20.835871 46.945526 20.198054 -25.366869 88.199183 50.252404 0.726321
1321 0 -9.956397 50.600694 12.690050 -72.254591 58.900323 48.281562 0.997912
1323 0 -49.510746 -13.872358 -31.547358 -28.873069 -90.118565 -45.148786 1.010271
1324 0 -35.160168 -37.532349 -28.047180 16.274180 -88.995345 -54.341853 0.737907
1325 0 11.863877 50.140019 -27.847616 -54.955762 86.339124 4.698593 0.816645
1331 0 -51.319642 -1.935505 9.642271 -71.676038 -73.010191 -21.705857 0.941993
1332 0 -14.825936 -49.522739 -50.458087 49.057633 -89.540243 -22.596112 0.850957
1336 0 13.783845 49.702385 -13.637093 -43.364938 93.718626 12.508524 0.837218
1337 0 -46.209595 -22.613148 32.515022 -13.071629 -102.514111 -14.310517 1.106188
1338 0 -8.147096 -50.478683 -17.834736 82.652450 -57.343770 3.754480 0.654896
1343 0 -19.264610 -47.893087 -3.166234 37.682388 -92.884615 28.957421 0.901009
1344 0 -34.408964 -38.544328 -46.822046 21.330737 -97.589448 -30.695448 0.900736
1345 0 -3.213833 -51.477711 13.459226 52.359991 -89.581989 17.366171 0.713831
1348 0 38.589611 33.625474 -7.247712 -21.854812 98.597907 25.399474 1.176145
1349 0 41.565654 -29.680096 -21.981324 93.934365 34.583073 32.009821 0.893241
1353 0 27.839806 -43.439615 10.985826 93.828544 -24.621535 -38.323440 0.809133
1358 0 -50.242256 8.770262 26.852845 -57.813209 -74.030310 44.827614 0.851065
1362 0 -20.725903 -46.812685 -47.601707 59.802167 -83.957449 -13.867196 0.778669
1365 0 50.488006 -9.586149 -14.246083 67.356773 58.320828 -55.503007 0.792323
1367 0 -48.914792 -16.680230 39.662510 -39.876606 -91.566831 22.558667 0.955963
1369 0 -10.585417 50.197887 -2.605642 -87.722771 53.902116 16.329950 1.200234
1371 0 3.095655 -51.339978 21.309742 74.900590 -71.321532 -16.780253 1.050238
1373 0 41.637189 -29.914701 -29.171608 97.345032 32.377210 19.372568 1.031164
1374 0 50.335127 -10.160163 -22.709790 80.798425 51.902462 -40.820401 0.917985
1377 0 40.326760 32.004077 39.563283 9.496517 103.099480 7.695735 1.069566
1378 0 48.358982 -16.991610 15.344634 66.022642 41.506562 69.190219 1.167717
1389 0 36.714223 -36.215687 -8.821982 99.980243 13.401974 30.142711 1.171685
1399 0 10.921835 -50.361991 15.392414 93.784966 -43.006711 -6.693027 1.231123
1406 0 -50.955787 8.329843 44.157802 -78.344397 -61.692875 30.230939 1.287678
1410 0 32.721442 -39.260029 17.630154 100.335218 22.918329 -16.794629 1.015263
1415 0 -49.638888 -11.776326 -16.354550 -25.177339 -83.276525 -57.398923 0.882173
1420 0 -49.282094 -14.912640 15.027196 -43.348134 -93.669549 15.746310 1.059983
1424 0 -36.860199 -35.830969 -21.220407 19.079309 -98.314129 28.674452 1.062204
1437 0 48.773085 15.996231 35.093291 26.170082 90.229347 47.920693 1.015707
1438 0 -38.158623 34.190922 15.164326 -95.642664 -0.622237 42.435013 0.850827
1448 0 13.461140 -49.689056 36.807069 91.467246 -23.194794 46.237778 0.892546
1450 0 8.990705 50.279403 17.428127 -73.060162 71.849003 16.382501 0.973916
1451 0 34.088104 38.828969 34.988057 -3.282307 99.111684 33.594020 0.960473
1454 0 21.763713 -46.737913 -11.135437 102.582768 -10.491006 21.183519 1.142378
1455 0 9.794226 50.612401 -41.412640 -58.029745 83.027869 -21.261025 1.073062
1456 0 -45.856998 -23.366031 1.065143 -13.314143 -102.593407 10.498309 1.035497
1458 0 23.014569 -46.050839 -20.933132 95.723204 -37.705872 -19.986708 0.789242
1459 0 33.293012 -39.332239 -13.032526 99.938810 -16.275005 25.733659 0.994151
1461 0 34.467230 -37.982037 2.983580 101.175077 24.273954 3.861166 0.822535
1471 0 47.420379 20.193015 24.464508 48.614271 91.621496 -10.689718 1.158316
1476 0 -14.966696 -49.030800 36.768907 44.380117 -90.051576 28.958092 1.019338
1479 0 49.713073 -13.319893 8.098284 90.583429 51.521052 -3.404928 0.865597
1483 0 -12.373291 49.685764 -29.599522 -96.471295 39.840441 9.379843 0.965881
1486 0 -31.465853 40.832607 -18.133341 -100.522704 19.335244 4.868360 1.064467
1488 0 29.273128 42.075612 -6.586345 -33.835035 95.766790 27.524872 0.996688
1490 0 -46.882584 -21.060485 -29.026245 -20.014398 -102.403007 -6.301800 1.180333
1492 0 35.635799 37.355381 -37.107330 0.029341 99.608310 -32.163810 0.777379
1495 0 44.710033 24.605725 1.935544 3.752682 100.161068 -30.623788 0.881166
1498 0 5.260443 -51.526501 -9.603499 78.479156 -65.988511 -18.512227 1.185055
1502 0 -13.096466 49.989533 3.645597 -88.762753 50.763808 22.070276 0.765206
1505 0 -32.285545 -40.138407 -3.868426 21.328324 -97.810887 -31.559769 0.980230
1506 0 -0.669180 -51.609276 -14.395589 81.148595 -62.645987 18.816829 0.820062
1507 0 17.555566 -48.411609 39.209297 86.125277 -57.401296 18.914863 0.935574
1508 0 50.173184 -11.018459 37.988471 72.469823 66.082194 33.332419 0.936922
1509 0 27.981371 43.307801 5.049530 -38.497977 96.370228 8.992230 0.895570
1510 0 2.082828 51.035058 19.051130 -86.700648 58.052287 5.514621 0.813762
1512 0 -47.035835 -20.554968 -15.147614 -19.603556 -101.614162 7.326750 1.019109
1513 0 40.460502 -32.052532 9.852705 89.313991 3.904050 54.104365 1.173926
1526 0 18.766577 47.975478 19.404388 -54.672707 88.057250 -7.998488 0.955979
1531 0 12.520415 49.862801 36.577362 -54.746471 83.151497 33.551462 0.987394
1532 0 33.810420 -39.079941 2.531784 101.696879 -16.839800 22.573758 0.958259
1538 0 5.347995 -51.346585 23.179525 76.723702 -70.216984 6.430754 0.819966
1540 0 23.393661 45.929182 49.602105 -41.056018 95.230900 15.626013 0.909582
1548 0 -46.638786 -21.350620 9.738431 -8.123492 -103.440084 -8.812428 0.959504
1549 0 7.063845 50.846279 27.879906 -59.636727 84.366575 -14.005782 1.249602
1550 0 -8.985400 -50.840603 -10.764457 51.268265 -65.384120 -64.508177 0.865771
1551 0 41.513798 30.084573 -20.716164 8.513482 101.052508 -25.562445 0.852706
1557 0 -39.729907 32.687584 -7.271046 -103.222787 -13.753212 3.647309 0.847745
1558 0 41.665410 30.765598 3.725834 5.567628 103.070199 18.832777 0.911900
1559 0 50.789593 -9.191241 17.541709 85.999362 59.085552 -6.212416 1.192202
1561 0 -34.058887 -38.269505 18.432415 16.836097 -99.941611 -21.955313 1.055592
1562 0 -47.366298 -19.904028 11.079559 -47.972251 -86.234979 -35.902441 0.887025
1564 0 29.877916 41.541025 1.770241 -45.735680 92.674568 -13.650824 1.003642
1565 0 -11.424839 -50.401306 22.165106 62.077641 -79.846494 5.903801 0.814036
1566 0 37.384677 35.391344 -20.074631 21.510685 98.441914 29.073117 0.931831
1567 0 10.515125 50.801351 33.577862 -44.701964 93.291633 5.250358 1.032284
1568 0 26.954721 -44.102162 -2.272235 95.462352 -35.235118 13.903765 1.044819
1571 0 8.628440 51.073948 -26.973686 -49.643215 91.153041 -15.962411 0.976649
1572 0 -21.789235 46.229269 -25.873494 -103.488475 18.230334 14.448664 0.982221
1576 0 -19.203765 -47.974535 -3.759804 25.475856 -100.525908 -7.507965 1.091286
1582 0 47.141459 -21.307587 23.743657 95.602438 22.588471 34.496807 0.975865
1583 0 -17.771487 48.516114 2.303717 -94.993599 44.506893 2.496274 0.994447
1590 0 46.300693 -22.497291 13.805456 86.051956 58.638584 15.286240 1.161595
1594 0 -28.469910 -42.637665 -25.442982 44.048369 -93.483575 16.854096 0.854427
1597 0 -33.139657 39.651398 -36.313633 -103.117652 -3.005646 -18.519269 1.134746
1598 0 -5.636081 51.118545 1.989629 -86.934663 47.251325 -30.951131 0.854827
1616 0 -34.057072 -38.254276 22.550961 10.662686 -98.017022 35.503689 0.871368
1624 0 1.593680 -51.566509 -22.671286 73.187768 -70.026480 26.605958 1.231846
1625 0 -29.571218 -41.795328 -21.806036 35.884157 -97.939439 -11.337470 1.091874
1627 0 -18.365000 48.180944 21.072183 -84.838331 34.036733 49.685922 0.994615
1631 0 26.437638 -44.223335 -0.217883 102.951862 -5.103692 -15.758870 0.850784
1637 0 -37.843108 35.026642 6.859427 -101.328760 -10.652984 -22.391025 0.801555
1638 0 -51.722125 -0.520566 23.953876 -65.090545 -81.227191 7.480623 0.929444
1640 0 48.213882 18.402311 22.010523 40.964071 95.332645 12.756685 0.990545
1643 0 -36.344990 -36.580011 -45.736854 17.999610 -100.035876 -25.287930 1.339616
1645 0 29.106091 42.300761 -24.395014 -19.801615 101.071313 17.080335 0.941700
1646 0 11.408088 50.686974 -31.942615 -47.238983 92.808887 13.711161 0.736900
1647 0 33.565507 -39.148922 -15.255165 102.309600 -6.011053 17.994324 1.065760
1653 0 -51.199923 6.140970 -26.088395 -80.187321 -63.572168 22.420190 0.880888
1654 0 -46.840958 -21.926083 -6.220875 -18.951969 -96.562974 37.681036 1.030340
1656 0 18.609826 48.101786 24.010521 -52.020375 89.656845 5.860851 0.993470
1665 0 -48.844958 16.642634 6.939300 -87.558165 -50.115529 26.844827 0.892436
1667 0 -24.441185 45.638329 12.393296 -92.642851 47.253601 -4.312446 1.018942
1675 0 35.721935 37.140036 -12.070021 -4.318376 101.663627 27.362131 0.890393
1676 0 42.456254 29.012602 -14.681791 16.980613 94.097726 -39.918028 1.218083
1679 0 -51.659868 3.136360 -40.784236 -87.170057 -53.028777 -21.510513 0.750459
1681 0 51.560313 -1.605736 9.689262 82.891092 62.198885 10.636497 1.134101
1685 0 -11.660461 -50.095093 -22.275183 58.689825 -80.353573 30.692033 0.753189
1688 0 -50.863884 6.727175 -50.353499 -79.722233 -64.810678 -15.627686 1.282042
1689 0 -7.850497 -51.149487 -1.596142 63.757032 -74.273199 35.250112 1.144986
1693 0 49.210124 -14.472033 -5.786960 85.500337 59.876069 -9.438179 0.853194
1695 0 39.692801 -33.309201 27.631407 102.719747 -10.407100 17.350310 0.835783
1697 0 -50.516503 -10.898395 43.064930 -51.753350 -87.595411 22.353537 0.964563
1703 0 -20.491586 47.494992 -16.814916 -86.714834 46.604890 35.590034 1.031633
1704 0 0.226264 51.802956 -25.257994 -62.428147 77.963054 30.998247 0.985463
1707 0 -48.875291 -16.784148 44.205204 -42.075187 -95.600434 6.701244 0.878043
1709 0 -51.605445 3.982394 -13.063508 -82.364172 -59.574667 -23.182401 0.973765
1714 0 47.944813 19.246467 19.250923 32.255340 98.399676 5.651568 0.848108
1718 0 -23.854767 45.554672 -13.024424 -91.965787 48.761748 -6.084238 0.997707
1721 0 47.837647 -17.997932 33.433784 66.698730 57.747554 -1.093838 0.898312
1724 0 -37.069487 -34.939284 45.812596 26.412871 -96.748672 32.550059 0.994003
1725 0 -49.425229 14.934836 -43.088161 -90.316109 -50.735638 -12.333833 1.027995
1726 0 35.889357 37.076742 -10.831111 -11.454063 76.787010 -71.841188 0.985752
1728 0 3.833894 -51.162188 19.450005 80.860235 -67.082249 -7.208387 0.844440
1730 0 30.720987 41.088184 -2.600329 -41.569576 91.607258 -31.571597 1.190968
1732 0 36.199707 36.458173 -17.701490 -9.437210 104.154758 -3.401570 0.853049
1737 0 -46.964909 -20.618395 -17.351021 -36.590718 -97.649150 4.753036 1.011867
1738 0 30.082619 -41.676613 45.628243 99.791653 -3.153492 24.160055 0.857123
1742 0 -46.026620 22.622514 34.720593 -96.052386 -40.578693 -2.429754 0.827593
1743 0 45.794636 23.119709 48.855949 27.774328 99.158667 15.174772 0.752713
1748 0 -24.929332 45.077042 35.297508 -99.187218 31.249810 -9.857716 0.807590
